TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות לפי קופה לתקופה נבחרת 07/1999 - 06/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox113,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox103,Textbox104,Textbox105,Textbox106,Textbox112,Textbox110,Textbox107,Textbox108,Textbox109,SHM3,ID3,Textbox114,Textbox92,Textbox93,Textbox94,Textbox111,Textbox115,Textbox96,Textbox97,Textbox98,Textbox99
"שיעור דמי ניהול ממוצע לשנת
2017",91.3%,140.1,149.3,0.55%,- - -,- - -,- - -,2.64%,- - -,06/18-06/13,,אי.בי.אי לתגמולים ופיצויים פאסיבי משולב עד 25% מניות,2263,91.3%,140.1,149.3,0.55%,- - -,דווח,- - -,06/18-06/13,,אי.בי.אי לתגמולים ופיצויים פאסיבי משולב עד 25% מניות,2263,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-1.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,07/16-06/13,לא פעיל,יונט קופת גמל בניהול אישי,2273,- - -,-1.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,07/16-06/13,לא פעיל,יונט קופת גמל בניהול אישי,2273,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.1%,-14.5,"2,352.9",0.20%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** מחוג  מסלול לבני 50 ומטה,7205,87.1%,-14.5,"2,352.9",0.20%,- - -,דווח,- - -,06/18-12/15,, *** ** מחוג  מסלול לבני 50 ומטה,7205,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.9%,31.1,33.3,0.20%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,,** מחוג  מסלול לבני 50 עד 60,7206,88.9%,31.1,33.3,0.20%,- - -,דווח,- - -,06/18-12/15,,** מחוג  מסלול לבני 50 עד 60,7206,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.9%,55.8,59.5,0.20%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,,** מחוג מסלול לבני 60 ומעלה,7207,89.9%,55.8,59.5,0.20%,- - -,דווח,- - -,06/18-12/15,,** מחוג מסלול לבני 60 ומעלה,7207,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",95.0%,7.9,8.5,0.24%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,,** קו הבריאות לבני 50 ומטה,7209,95.0%,7.9,8.5,0.24%,- - -,דווח,- - -,06/18-12/15,,** קו הבריאות לבני 50 ומטה,7209,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.1%,-179.3,"1,787.0",0.24%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** קו הבריאות לבני 50-60,7210,87.1%,-179.3,"1,787.0",0.24%,- - -,דווח,- - -,06/18-12/15,, *** ** קו הבריאות לבני 50-60,7210,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",95.9%,21.9,34.7,0.24%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** קו הבריאות לבני 60 ומעלה,7211,95.9%,21.9,34.7,0.24%,- - -,דווח,- - -,06/18-12/15,, *** ** קו הבריאות לבני 60 ומעלה,7211,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",84.2%,162.4,759.2,0.57%,1.58%,- - -,- - -,- - -,- - -,06/18-12/15,, *** מיטב דש גמל לבני 50 ומטה,7215,84.2%,162.4,759.2,0.57%,1.58%,דווח,- - -,06/18-12/15,, *** מיטב דש גמל לבני 50 ומטה,7215,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,- - -,- - -,- - -,- - -,06/18-01/16,,** עריית חיפה עד 50,7218,- - -,0.0,0.0,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/18-01/16,,** עריית חיפה עד 50,7218,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.2%,-45.8,286.8,0.46%,- - -,- - -,- - -,- - -,- - -,06/18-01/16,, *** ** עריית חיפה 50-60,7219,88.2%,-45.8,286.8,0.46%,- - -,דווח,- - -,06/18-01/16,, *** ** עריית חיפה 50-60,7219,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,- - -,- - -,- - -,- - -,06/18-12/15,,** עריית חיפה 60 ומעלה,7220,- - -,0.0,0.0,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/18-12/15,,** עריית חיפה 60 ומעלה,7220,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",98.0%,1.3,1.4,0.48%,- - -,- - -,- - -,- - -,- - -,06/18-11/15,,"** עו""ס גמל לבני 50 ומטה",7221,98.0%,1.3,1.4,0.48%,- - -,דווח,- - -,06/18-11/15,,"** עו""ס גמל לבני 50 ומטה",7221,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.0%,-27.2,249.2,0.47%,- - -,- - -,- - -,- - -,- - -,06/18-11/15,," *** ** עו""ס גמל לבני 50 עד 60",7222,89.0%,-27.2,249.2,0.47%,- - -,דווח,- - -,06/18-11/15,," *** ** עו""ס גמל לבני 50 עד 60",7222,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",95.4%,0.6,1.3,0.47%,- - -,- - -,- - -,- - -,- - -,06/18-11/15,," *** ** עו""ס גמל לבני 60 ומעלה",7223,95.4%,0.6,1.3,0.47%,- - -,דווח,- - -,06/18-11/15,," *** ** עו""ס גמל לבני 60 ומעלה",7223,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",71.0%,46.6,"1,394.0",0.41%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** תגמולים האוניברסיטה העברית עד 50,7228,71.0%,46.6,"1,394.0",0.41%,- - -,דווח,- - -,06/18-12/15,, *** ** תגמולים האוניברסיטה העברית עד 50,7228,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",92.4%,18.7,109.5,0.41%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** תגמולים האוניברסיטה העברית 60 ומעלה,7229,92.4%,18.7,109.5,0.41%,- - -,דווח,- - -,06/18-12/15,, *** ** תגמולים האוניברסיטה העברית 60 ומעלה,7229,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",86.4%,0.4,4.6,0.57%,0.46%,- - -,- - -,- - -,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 50 ומטה,7231,86.4%,0.4,4.6,0.57%,0.46%,דווח,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 50 ומטה,7231,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",84.8%,-0.4,45.1,0.70%,0.31%,- - -,- - -,- - -,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 50 עד 60,7232,84.8%,-0.4,45.1,0.70%,0.31%,דווח,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 50 עד 60,7232,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",86.7%,6.4,25.0,0.75%,0.80%,- - -,- - -,- - -,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 60 ומעלה,7233,86.7%,6.4,25.0,0.75%,0.80%,דווח,- - -,06/18-12/15,, *** אינפיניטי גמל מסלול לבני 60 ומעלה,7233,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",96.6%,3.8,4.1,0.21%,0.00%,- - -,- - -,- - -,- - -,06/18-11/15,,** כלנית גמל לבני 60 ומעלה,7240,96.6%,3.8,4.1,0.21%,0.00%,דווח,- - -,06/18-11/15,,** כלנית גמל לבני 60 ומעלה,7240,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",96.6%,9.6,9.9,0.19%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** גל גמל לבני 50 ומטה,7242,96.6%,9.6,9.9,0.19%,- - -,דווח,- - -,06/18-12/15,, *** ** גל גמל לבני 50 ומטה,7242,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.5%,-35.8,"1,720.2",0.20%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** גל גמל לבני 50 עד 60,7243,87.5%,-35.8,"1,720.2",0.20%,- - -,דווח,- - -,06/18-12/15,, *** ** גל גמל לבני 50 עד 60,7243,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",97.5%,1.2,3.1,0.20%,- - -,- - -,- - -,- - -,- - -,06/18-12/15,, *** ** גל גמל לבני 60 ומעלה,7244,97.5%,1.2,3.1,0.20%,- - -,דווח,- - -,06/18-12/15,, *** ** גל גמל לבני 60 ומעלה,7244,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",86.9%,-177.8,"1,797.4",0.21%,0.00%,- - -,- - -,- - -,- - -,06/18-11/15,, *** ** כלנית גמל לבני 50 עד 60,7245,86.9%,-177.8,"1,797.4",0.21%,0.00%,דווח,- - -,06/18-11/15,, *** ** כלנית גמל לבני 50 עד 60,7245,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",96.0%,9.2,9.4,0.21%,0.00%,- - -,- - -,- - -,- - -,06/18-11/15,,** כלנית גמל לבני 50 ומטה,7246,96.0%,9.2,9.4,0.21%,0.00%,דווח,- - -,06/18-11/15,,** כלנית גמל לבני 50 ומטה,7246,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/17-10/16,לא פעיל,"אנליסט גמל פאסיבי - מדדי אג""ח",7704,- - -,0.0,- - -,- - -,- - -,דווח,- - -,10/17-10/16,לא פעיל,"אנליסט גמל פאסיבי - מדדי אג""ח",7704,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",85.8%,13.9,14.0,0.53%,- - -,- - -,- - -,- - -,- - -,06/18-08/16,,"אי.בי.אי תגמולים ופיצויים פאסיבי - מדדי אג""ח",7818,85.8%,13.9,14.0,0.53%,- - -,דווח,- - -,06/18-08/16,,"אי.בי.אי תגמולים ופיצויים פאסיבי - מדדי אג""ח",7818,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",92.4%,95.6,122.8,0.51%,0.00%,- - -,- - -,2.26%,- - -,06/18-07/13,," *** מגדל לתגמולים ולפיצויים אג""ח עד 10% מניות",8012,92.4%,95.6,122.8,0.51%,0.00%,דווח,- - -,06/18-07/13,," *** מגדל לתגמולים ולפיצויים אג""ח עד 10% מניות",8012,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.2%,12.1,12.8,0.55%,0.84%,- - -,- - -,3.84%,- - -,06/18-07/13,," *** הראל גמל מסלול חו""ל",8057,89.2%,12.1,12.8,0.55%,0.84%,דווח,- - -,06/18-07/13,," *** הראל גמל מסלול חו""ל",8057,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",90.8%,54.0,56.0,0.57%,0.01%,- - -,- - -,3.12%,- - -,06/18-10/13,,"אנליסט גמל  אג""ח עד 10% במניות",8128,90.8%,54.0,56.0,0.57%,0.01%,דווח,- - -,06/18-10/13,,"אנליסט גמל  אג""ח עד 10% במניות",8128,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,2.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-01/14,לא פעיל," *** ** קופת גמל עמ""י מסלול אג""ח",8258,- - -,2.1,- - -,- - -,- - -,דווח,- - -,12/15-01/14,לא פעיל," *** ** קופת גמל עמ""י מסלול אג""ח",8258,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,17.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-02/14,לא פעיל, *** אינפיניטי גמל עד 15% מניות,8391,- - -,17.9,- - -,- - -,- - -,דווח,- - -,12/15-02/14,לא פעיל, *** אינפיניטי גמל עד 15% מניות,8391,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,3.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-02/14,לא פעיל, *** אינפיניטי גמל לפחות 40% מניות,8392,- - -,3.8,- - -,- - -,- - -,דווח,- - -,12/15-02/14,לא פעיל, *** אינפיניטי גמל לפחות 40% מניות,8392,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,05/16-08/14,לא פעיל,"הפניקס מסלול אג""ח",8595,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,05/16-08/14,לא פעיל,"הפניקס מסלול אג""ח",8595,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",92.0%,240.9,263.0,0.62%,0.00%,- - -,- - -,2.85%,- - -,06/18-09/14,,אקסלנס גמל פאסיבי לבני 60 ומעלה,8624,92.0%,240.9,263.0,0.62%,0.00%,דווח,- - -,06/18-09/14,,אקסלנס גמל פאסיבי לבני 60 ומעלה,8624,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,361.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-09/14,לא פעיל, *** אקסלנס קסם גמל מחקה מדדים ,8625,- - -,361.9,- - -,- - -,- - -,דווח,- - -,01/16-09/14,לא פעיל, *** אקסלנס קסם גמל מחקה מדדים ,8625,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",93.7%,111.5,242.3,0.56%,0.00%,- - -,- - -,6.22%,- - -,06/18-09/14,, *** אקסלנס גמל פאסיבי- מדדי מניות,8626,93.7%,111.5,242.3,0.56%,0.00%,דווח,- - -,06/18-09/14,, *** אקסלנס גמל פאסיבי- מדדי מניות,8626,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,52.2,- - -,0.56%,0.00%,- - -,- - -,- - -,- - -,01/18-09/14,לא פעיל," *** אקסלנס גמל פאסיבי-מדדי אג""ח",8627,- - -,52.2,- - -,0.56%,0.00%,אין נתונים לתחום המבוקש,- - -,01/18-09/14,לא פעיל," *** אקסלנס גמל פאסיבי-מדדי אג""ח",8627,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,1.1,1.1,- - -,- - -,- - -,- - -,-2.88%,- - -,06/18-12/14,,"אינטרגמל תגמולים - מדד ""מניות תל אביב 35""",8695,100.0%,1.1,1.1,- - -,- - -,דווח,- - -,06/18-12/14,,"אינטרגמל תגמולים - מדד ""מניות תל אביב 35""",8695,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.7%,1.2,1.3,0.35%,- - -,- - -,- - -,1.11%,- - -,06/18-12/14,,"""אינטרגמל תגמולים - אג""ח ממשלת ישראל, צמוד מדד לטווח של 5-10 שנים",8696,99.7%,1.2,1.3,0.35%,- - -,דווח,- - -,06/18-12/14,,"""אינטרגמל תגמולים - אג""ח ממשלת ישראל, צמוד מדד לטווח של 5-10 שנים",8696,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",99.1%,0.2,0.2,0.35%,- - -,- - -,- - -,2.20%,- - -,06/18-12/14,,"אינטרגמל תגמולים - אג""ח ממשלתי שקלי בריבית קבועה",8697,99.1%,0.2,0.2,0.35%,- - -,דווח,- - -,06/18-12/14,,"אינטרגמל תגמולים - אג""ח ממשלתי שקלי בריבית קבועה",8697,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,0.8,0.8,- - -,- - -,- - -,- - -,3.00%,- - -,06/18-12/14,,"אינטרגמל תגמולים - מדד ""תל בונד 20""",8698,100.0%,0.8,0.8,- - -,- - -,דווח,- - -,06/18-12/14,,"אינטרגמל תגמולים - מדד ""תל בונד 20""",8698,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,1.3,1.3,0.35%,- - -,- - -,- - -,- - -,- - -,06/18-12/14,,אינטרגמל תגמולים - מסלול מזומנים ושווי מזומנים,8699,100.0%,1.3,1.3,0.35%,- - -,דווח,- - -,06/18-12/14,,אינטרגמל תגמולים - מסלול מזומנים ושווי מזומנים,8699,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,11/15-01/15,לא פעיל,אי.בי.אי לתגמולים ופיצויים מסלול מחקה מדד STOXX EUROPE 600,8722,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,11/15-01/15,לא פעיל,אי.בי.אי לתגמולים ופיצויים מסלול מחקה מדד STOXX EUROPE 600,8722,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.2%,5.0,3.3,0.00%,- - -,- - -,- - -,- - -,- - -,06/18-01/15,,הראל גמל IRA IRA,8759,89.2%,5.0,3.3,0.00%,- - -,דווח,- - -,06/18-01/15,,הראל גמל IRA IRA,8759,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",38.6%,18.3,18.6,0.26%,- - -,- - -,- - -,- - -,- - -,06/18-04/15,,מגדל לתגמולים בניהול אישי IRA,8888,38.6%,18.3,18.6,0.26%,- - -,דווח,- - -,06/18-04/15,,מגדל לתגמולים בניהול אישי IRA,8888,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/17-08/15,לא פעיל," *** איילון תגמולים ואישית לפיצויים חו""ל",9431,- - -,0.4,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,01/17-08/15,לא פעיל," *** איילון תגמולים ואישית לפיצויים חו""ל",9431,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,2.3,2.6,0.35%,- - -,- - -,- - -,- - -,- - -,06/18-02/15,,אינטרגמל תגמולים - מניות מדד S&amp;P500,9452,100.0%,2.3,2.6,0.35%,- - -,דווח,- - -,06/18-02/15,,אינטרגמל תגמולים - מניות מדד S&amp;P500,9452,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א עד 50,9515,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א עד 50,9515,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א 50-60,9516,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א 50-60,9516,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א 60 ומעלה,9517,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** קופה אישית לפיצויים ע.ת.א 60 ומעלה,9517,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א עד 50,9519,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א עד 50,9519,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א 50-60,9520,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א 50-60,9520,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א 60 ומעלה,9521,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/15-10/15,לא פעיל,** תגמולים של עובדי ע.ת.א 60 ומעלה,9521,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.0%,495.6,501.1,0.52%,0.00%,- - -,- - -,- - -,- - -,06/18-01/16,, *** אקסלנס גמל מסלול לבני 50 עד 60 ,9529,89.0%,495.6,501.1,0.52%,0.00%,דווח,- - -,06/18-01/16,, *** אקסלנס גמל מסלול לבני 50 עד 60 ,9529,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,168.0,- - -,0.56%,0.00%,- - -,- - -,- - -,- - -,01/18-01/16,לא פעיל, *** הפניקס תגמולים ופיצויים - מסלול לבני 60 ומעלה,9530,- - -,168.0,- - -,0.56%,0.00%,אין נתונים לתחום המבוקש,- - -,01/18-01/16,לא פעיל, *** הפניקס תגמולים ופיצויים - מסלול לבני 60 ומעלה,9530,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,0.0,0.00%,0.00%,- - -,- - -,- - -,- - -,06/18-01/16,,"** קופת גמל למשרתי הקבע בצה""ל  - לגילאי 50 עד 60",9532,- - -,0.0,0.0,0.00%,0.00%,אין נתונים לתחום המבוקש,- - -,06/18-01/16,,"** קופת גמל למשרתי הקבע בצה""ל  - לגילאי 50 עד 60",9532,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
